ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Delivery_Distance,Delivery_Speed,Delivery_Distance_km
0x7511,MYSRES15DEL01,31,4.0,12.352058,76.60665,12.462058,76.71665,19:55,0,1,2,0,3,1.0,1,1,40.0,0.1555634918610409,Normal,17.0970739431768
0x8290,MYSRES20DEL01,32,4.8,12.337978,76.616792,12.447978,76.726792,23:40,2,2,0,2,3,0.0,1,1,20.0,0.1555634918610409,Fast,17.09752492719776
0x118a,VADRES13DEL02,34,4.6,22.310237,73.158921,22.360237,73.208921,21:10,1,1,2,0,2,1.0,1,1,33.0,0.07071067811865325,Normal,7.573470125639189
0x33e3,COIMBRES03DEL02,37,4.9,11.025083,77.015393,11.155083,77.145393,22:30,2,2,1,0,4,0.0,1,1,25.0,0.18384776310849843,Normal,20.252959556511744
0xe037,KOLRES02DEL03,39,5.0,22.514585,88.39331,22.544585,88.42331,23:05,1,2,0,0,3,0.0,1,1,28.0,0.04242640687119446,Normal,4.541151313453414
0x6926,RANCHIRES05DEL02,35,4.8,23.355164,85.324097,23.375164,85.344097,8:50,0,2,0,0,3,1.0,1,1,27.0,0.028284271247471345,Normal,3.0188687420087144
0x521c,INDORES010DEL03,33,4.7,22.75004,75.902847,22.81004,75.962847,17:50,1,3,2,3,3,0.0,1,1,17.0,0.08485281374238891,Fast,9.074684164326316
0x67ab,SURRES01DEL01,33,4.4,21.186438,72.794115,21.256438,72.864115,20:30,2,1,0,2,3,1.0,2,1,43.0,0.09899494936611203,Slow,10.641057010178418
0xf10,HYDRES13DEL02,32,4.9,17.431477,78.40035,17.511477,78.48035,22:35,6,2,0,2,3,1.0,1,1,25.0,0.11313708498984519,Normal,12.293508819559186
0x5690,PUNERES15DEL02,33,4.8,18.636215,73.751081,18.766215,73.881081,20:35,0,1,1,1,4,2.0,1,3,44.0,0.18384776310849843,Slow,19.91059239709516
0xcbb4,ALHRES17DEL03,37,4.8,25.45235,81.841889,25.48235,81.871889,18:15,0,3,0,3,3,1.0,1,1,32.0,0.04242640687119446,Normal,4.494246018081996
0x8ff0,VADRES07DEL01,27,4.7,0.0,0.0,0.11,0.11,22:05,1,1,2,2,4,1.0,1,1,41.0,0.15556349186104046,Slow,17.29786575291325
0x8ef2,MUMRES03DEL03,24,4.8,19.22384,72.841347,19.31384,72.931347,21:50,4,1,2,2,4,1.0,1,3,18.0,0.12727922061358088,Fast,13.762097103297643
0x6008,BANGRES02DEL01,34,4.6,12.970221,77.645396,13.010221,77.685396,14:15,2,0,0,3,3,1.0,1,1,36.0,0.05656854249491757,Normal,6.210169290102755
0x46f1,MYSRES20DEL02,21,4.4,12.337978,76.616792,12.417978,76.696792,20:55,6,1,0,3,3,1.0,1,1,38.0,0.11313708498984645,Normal,12.434913132379245
0x38ff,JAPRES01DEL03,27,4.7,26.90519,75.810753,26.93519,75.840753,19:40,0,1,1,1,3,0.0,1,3,34.0,0.042426406871191945,Normal,4.46931202175492
0x1e23,SURRES09DEL02,35,5.0,21.175975,72.795503,21.305975,72.925503,23:30,2,2,2,3,4,1.0,1,1,16.0,0.1838477631085085,Fast,19.760743726313585
0x4a89,HYDRES03DEL01,35,4.4,17.422819,78.449578,17.492819,78.519578,21:25,2,1,1,0,3,1.0,1,1,32.0,0.09899494936611203,Normal,10.7572047086705
0x90fe,MUMRES18DEL02,31,4.1,19.1093,72.825451,19.1293,72.845451,9:50,2,2,0,2,3,1.0,1,3,32.0,0.028284271247458786,Normal,3.059554247595471
0xafb3,CHENRES13DEL02,34,4.7,13.027018,80.254791,13.107018,80.334791,18:50,2,3,2,3,2,1.0,1,1,30.0,0.11313708498984645,Normal,12.418462399627495
0x6300,SURRES04DEL03,21,4.5,21.173493,72.801953,21.203493,72.831953,19:15,4,1,2,2,2,0.0,1,3,14.0,0.04242640687119446,Fast,4.560926278066122
0xb017,SURRES01DEL03,29,4.7,21.186438,72.794115,21.246438,72.854115,23:20,4,2,1,1,3,1.0,1,1,15.0,0.08485281374237887,Fast,9.121049806498666
0x90d1,VADRES14DEL01,30,4.7,22.311603,73.165012,22.351603,73.205012,16:60,0,3,1,3,4,1.0,1,4,15.0,0.05656854249491757,Fast,6.058848944530401
0xd123,GOARES13DEL01,30,4.8,15.506205,73.766668,15.546205,73.806668,14:60,4,0,2,2,4,1.0,1,1,21.0,0.056568542494928875,Normal,6.176431857672641
0x31ca,CHENRES08DEL02,35,4.4,13.022394,80.242439,13.042394,80.262439,8:50,2,2,0,0,3,1.0,1,1,26.0,0.028284271247458786,Normal,3.104827485600479
0x581e,INDORES03DEL01,32,4.4,22.751857,75.866699,22.861857,75.976699,23:15,1,2,0,3,3,1.0,1,3,41.0,0.15556349186103965,Slow,16.63541627418215
0xb9fa,BANGRES06DEL01,27,5.0,12.979096,77.640625,12.989096,77.650625,10:25,0,2,2,3,4,1.0,1,3,10.0,0.014142135623734417,Fast,1.5525609831264333
0xa24d,VADRES18DEL02,21,4.6,0.0,0.0,0.05,0.05,19:55,2,1,0,0,3,1.0,1,1,27.0,0.07071067811865477,Normal,7.8626681674103684
0x6720,MUMRES06DEL01,39,4.7,19.055831,72.833984,19.095831,72.873984,14:45,4,0,2,1,3,0.0,1,1,23.0,0.05656854249491757,Normal,6.1198667120156145
0x8641,JAPRES17DEL02,33,4.8,26.892312,75.806896,26.942312,75.856896,19:60,1,1,0,0,3,1.0,1,1,31.0,0.0707106781186633,Normal,7.448937379729502
0x2310,CHENRES15DEL03,37,4.3,13.026286,80.275235,13.086286,80.335235,20:50,3,1,0,2,3,1.0,2,1,46.0,0.0848528137423864,Slow,9.314044064891696
0x5dff,INDORES02DEL01,35,4.9,22.651847,75.881991,22.661847,75.891991,8:40,0,2,0,2,3,1.0,1,1,25.0,0.014142135623735673,Normal,1.513073455729525
0x2e3e,PUNERES010DEL02,24,4.9,18.539299,73.897902,18.619299,73.977902,20:15,2,1,1,1,3,0.0,1,1,27.0,0.1131370849898477,Normal,12.256834609677016
0xdfe,SURRES14DEL02,27,4.5,21.157729,72.768726,21.207729,72.818726,17:30,2,3,1,1,3,0.0,1,3,21.0,0.07071067811865325,Normal,7.60168152834193
0x9399,VADRES010DEL03,35,4.6,22.310329,73.169083,22.400329,73.259083,22:55,4,2,2,0,3,1.0,1,1,17.0,0.12727922061358088,Fast,13.631339548300275
0x644,BANGRES04DEL02,0,4.630110732538331,12.98041,77.640489,13.06041,77.720489,20:40,4,1,0,2,3,1.0,1,1,31.0,0.11313708498984645,Normal,12.41960204102968
0x1bde,MYSRES08DEL02,25,4.6,12.297954,76.665169,12.427954,76.795169,19:10,1,3,1,1,4,0.0,1,3,25.0,0.18384776310849843,Normal,20.20729968887068
0x52c,PUNERES14DEL02,0,4.630110732538331,18.516216,73.842527,18.646216,73.972527,18:30,7,5,1,1,3,1.0,1,1,21.0,0.18384776310849843,Normal,19.9172484157288
0x9f1f,PUNERES19DEL02,37,3.5,18.563934,73.915367,18.693935,74.045367,23:35,0,2,1,0,4,1.0,1,1,35.0,0.18384847021664016,Normal,19.914686965545187
0x6cbd,JAPRES01DEL02,21,4.9,26.90519,75.810753,26.98519,75.890753,22:20,0,2,0,0,3,1.0,1,3,20.0,0.11313708498984519,Fast,11.916994721599234
0xc51d,BHPRES19DEL01,34,4.2,0.0,0.0,0.04,0.04,12:20,1,0,2,2,2,0.0,1,1,37.0,0.0565685424949238,Normal,6.290134677634678
0xadb0,RANCHIRES010DEL02,31,4.6,23.354422,85.3329,23.404422,85.3829,18:25,4,3,0,1,3,1.0,1,1,21.0,0.0707106781186633,Normal,7.546800541055753
0xac90,MYSRES19DEL02,35,4.5,12.334022,76.618203,12.384022,76.668203,23:30,0,2,1,3,4,1.0,1,1,15.0,0.0707106781186633,Fast,7.7720962407184935
0x40de,RANCHIRES07DEL01,20,4.8,23.359407,85.325055,23.469407,85.435055,18:60,1,3,0,3,3,1.0,1,1,35.0,0.15556349186103965,Normal,16.60095424935038
0x5c9c,HYDRES02DEL02,20,4.5,17.41233,78.449654,17.49233,78.529654,18:60,0,3,0,2,3,1.0,1,3,38.0,0.11313708498984519,Normal,12.294124530423586
0x82dd,RANCHIRES18DEL01,23,4.6,23.351489,85.324253,23.421489,85.394253,21:60,6,1,0,1,3,1.0,1,1,34.0,0.09899494936612209,Normal,10.565262855251524
0x1df6,COIMBRES05DEL02,33,4.0,11.022169,76.999594,11.152169,77.129594,20:50,6,1,0,2,3,1.0,2,1,51.0,0.1838477631084997,Slow,20.253058591951753
0x306e,VADRES05DEL01,39,4.8,22.310526,73.170937,22.350526,73.210937,13:50,0,0,1,1,4,1.0,1,3,30.0,0.05656854249492762,Normal,6.058870515565882
0x27dd,MYSRES08DEL01,36,4.9,12.297954,76.665169,12.407954,76.775169,21:15,2,1,1,1,4,0.0,1,1,25.0,0.15556349186103965,Normal,17.098804215242584
0x9f88,MUMRES010DEL01,36,4.6,19.003517,72.82765,19.113517,72.93765,22:50,2,2,0,2,3,0.0,1,1,23.0,0.15556349186104218,Normal,16.83046129455743
0x727a,HYDRES19DEL01,30,4.5,17.458998,78.500366,17.568998,78.610366,19:25,4,1,1,3,3,1.0,1,1,21.0,0.15556349186103965,Normal,16.901690663165983
0xc68b,DEHRES13DEL03,23,4.9,30.366322,78.070453,30.396322,78.100453,19:15,0,1,1,0,4,0.0,1,1,26.0,0.04242640687119446,Normal,4.405611015774126
0x62a1,PUNERES17DEL01,34,4.7,18.530963,73.828972,18.600963,73.898972,23:30,1,2,0,1,3,1.0,1,1,39.0,0.09899494936612209,Normal,10.725127399399225
0x1fb0,VADRES06DEL02,24,4.8,22.31279,73.170283,22.44279,73.300283,21:15,1,1,0,1,3,2.0,1,3,47.0,0.18384776310849843,Slow,19.688246931881576
0x966b,SURRES19DEL02,38,4.6,21.149669,72.772629,21.199669,72.822629,23:25,2,2,2,2,4,1.0,1,1,28.0,0.0707106781186633,Normal,7.601874226722028
0x4485,COIMBRES010DEL02,24,4.7,11.003008,76.97544,11.053009,77.02544,22:40,0,2,1,0,4,1.0,1,1,18.0,0.0707113852289694,Fast,7.790489304769405
0x61da,VADRES03DEL01,24,4.5,22.32,73.17,22.33,73.18,9:40,0,2,0,0,3,1.0,1,1,19.0,0.014142135623733162,Fast,1.5147453171152914
0x4565,CHENRES20DEL03,27,4.8,12.975996,80.221898,13.065996,80.311898,20:55,4,1,0,2,3,1.0,1,1,20.0,0.12727922061358088,Fast,13.972036025783174
0xa453,MUMRES09DEL01,31,4.6,18.994049,72.825203,19.034049,72.865203,14:30,6,0,1,1,4,1.0,1,1,30.0,0.05656854249491757,Normal,6.120941769502897
0xa6ff,MUMRES03DEL01,30,4.6,19.22384,72.841347,19.26384,72.881347,16:45,0,3,0,1,3,1.0,1,1,26.0,0.05656854249492762,Normal,6.116927321899057
0x6050,MYSRES16DEL02,34,4.9,12.316967,76.603067,12.366967,76.653067,24:15,4,2,2,1,2,1.0,1,1,11.0,0.07071067811865325,Fast,7.772343594464243
0x4527,JAPRES07DEL03,31,4.5,26.766536,75.837333,26.856536,75.927333,20:30,3,1,2,0,3,1.0,1,3,29.0,0.12727922061358088,Normal,13.413644078076244
0xb8dc,MUMRES12DEL02,28,4.9,19.207222,72.972281,19.287222,73.052281,17:25,4,3,0,2,3,1.0,1,3,17.0,0.11313708498984519,Fast,12.233735310134827
0x9342,CHENRES07DEL02,34,4.9,13.081878,80.248519,13.211878,80.378519,18:50,3,3,1,1,4,0.0,1,1,23.0,0.1838477631084997,Normal,20.176811965426136
0x4b55,PUNERES15DEL03,22,4.7,18.636215,73.751081,18.696215,73.811081,21:50,0,1,1,2,4,0.0,1,1,31.0,0.0848528137423864,Normal,9.19040310530244
0xbb46,SURRES20DEL02,30,4.8,21.15276,72.778059,21.28276,72.908059,22:60,0,2,1,3,4,1.0,1,1,27.0,0.18384776310849843,Normal,19.76218981785925
0xb385,INDORES20DEL01,36,4.3,22.732225,75.874765,22.772225,75.914765,15:15,0,0,2,0,3,2.0,1,3,39.0,0.05656854249492762,Normal,6.050355980667947
0x604e,JAPRES04DEL03,35,4.6,26.902328,75.794257,26.962328,75.854257,19:55,4,1,0,1,3,1.0,1,1,26.0,0.0848528137423864,Normal,8.938197833558919
0x8dd1,RANCHIRES12DEL01,38,3.9,0.0,0.0,0.07,0.07,23:60,1,2,2,3,3,1.0,1,1,39.0,0.09899494936611666,Normal,11.007734763744619
0xe10e,KOLRES02DEL03,30,4.7,22.514585,88.39331,22.544585,88.42331,17:60,6,3,0,2,3,1.0,1,1,25.0,0.04242640687119446,Normal,4.541151313453414
0x8a5,BANGRES18DEL01,0,4.630110732538331,12.913041,77.683237,12.953041,77.723237,14:50,2,0,2,1,4,1.0,1,1,32.0,0.05656854249491883,Normal,6.21086415606354
0x95eb,PUNERES20DEL02,33,3.6,18.592718,73.773572,18.722718,73.903572,24:05,1,2,1,3,4,1.0,1,3,36.0,0.18384776310849843,Normal,19.913009545593138
0x9d35,MYSRES010DEL01,31,5.0,12.321214,76.621094,12.431214,76.731094,20:30,6,1,2,1,3,1.0,1,1,29.0,0.1555634918610409,Normal,17.09806123890409
0xcc5,PUNERES20DEL03,31,4.9,18.592718,73.773572,18.682718,73.863572,17:60,4,3,1,3,3,1.0,1,4,20.0,0.12727922061358088,Fast,13.786698988713738
0x41ab,MUMRES09DEL01,27,4.6,18.994049,72.825203,19.034049,72.865203,12:15,0,0,1,3,4,1.0,1,1,20.0,0.05656854249491757,Fast,6.120941769502897
0x3a6c,JAPRES07DEL02,23,4.8,26.766536,75.837333,26.786536,75.857333,11:45,1,0,2,3,4,0.0,1,1,34.0,0.028284271247461298,Normal,2.981217855191797
0xe13b,AURGRES010DEL03,25,4.8,19.875337,75.316722,19.905337,75.346722,19:45,6,1,2,1,2,1.0,1,1,23.0,0.04242640687119446,Normal,4.579050685145385
0x2eac,VADRES18DEL03,37,4.5,0.0,0.0,0.09,0.09,20:50,6,1,1,0,4,3.0,1,1,44.0,0.12727922061357855,Slow,14.15280068944862
0x87b3,RANCHIRES13DEL02,28,4.6,23.374989,85.335486,23.394989,85.355486,10:35,2,2,1,0,3,0.0,1,1,18.0,0.028284271247458786,Fast,3.0186622920269803
0x79db,INDORES18DEL02,34,4.7,22.753839,75.897429,22.803839,75.947429,21:35,3,1,1,0,3,1.0,1,3,33.0,0.07071067811865325,Normal,7.562267471532845
0x9118,RANCHIRES01DEL01,20,4.7,23.416792,85.316842,23.486792,85.386842,23:40,1,2,2,3,2,1.0,1,1,28.0,0.09899494936612209,Normal,10.562878909252845
0x41c5,MYSRES19DEL02,39,4.9,12.334022,76.618203,12.464022,76.748203,17:35,4,3,0,2,3,0.0,1,1,38.0,0.18384776310850975,Normal,20.20593639018606
0xd332,KOLRES07DEL03,23,4.1,22.547186,88.35068,22.637186,88.44068,21:30,0,1,2,3,2,0.0,1,4,36.0,0.12727922061358088,Normal,13.620606901382935
0x4655,CHENRES02DEL03,38,4.4,13.086438,80.220672,13.176438,80.310672,21:10,6,1,1,2,3,1.0,1,3,32.0,0.12727922061358088,Normal,13.968990746015168
0xad3c,COIMBRES04DEL01,31,3.7,11.024839,77.007003,11.134839,77.117003,18:30,3,3,1,3,4,1.0,1,1,34.0,0.15556349186103965,Normal,17.137414711878986
0xd6a7,ALHRES14DEL02,36,4.3,25.459775,81.834841,25.589775,81.964841,20:50,6,1,0,2,3,1.0,1,1,35.0,0.1838477631085085,Normal,19.470884197808502
0xc853,KOLRES01DEL03,30,4.1,22.514688,88.393294,22.544688,88.423294,20:35,0,1,1,1,4,1.0,1,3,34.0,0.04242640687119446,Normal,4.5411497543865105
0xd946,LUDHRES15DEL02,20,4.5,30.899584,75.809346,30.979584,75.889346,20:40,2,1,2,0,4,0.0,1,3,16.0,0.11313708498984519,Fast,11.719471817434323
0x85b,VADRES05DEL02,31,4.7,22.310526,73.170937,22.360526,73.220937,21:40,2,1,2,0,3,1.0,1,1,25.0,0.0707106781186633,Normal,7.573462889023677
0x6b58,VADRES01DEL01,33,4.4,22.307898,73.167788,22.317898,73.177788,11:50,1,0,0,2,3,1.0,1,3,32.0,0.014142135623733162,Normal,1.5148058859292481
0xafb9,MUMRES03DEL02,27,4.7,19.22384,72.841347,19.27384,72.891347,18:20,2,3,1,1,3,1.0,1,1,23.0,0.07071067811865325,Normal,7.646049300624548
0xcc93,LUDHRES09DEL01,31,3.8,30.885814,75.786976,30.995814,75.896976,23:10,1,2,1,0,3,2.0,1,1,35.0,0.15556349186103965,Normal,16.11418469938882
0x120a,MUMRES13DEL02,31,4.5,19.178321,72.834715,19.198321,72.854715,8:30,1,2,0,0,3,0.0,1,1,22.0,0.028284271247458786,Normal,3.0589506421330555
0x752c,VADRES18DEL03,37,4.6,0.0,0.0,0.06,0.06,22:20,6,2,1,0,3,1.0,1,3,20.0,0.08485281374238571,Fast,9.435201537430713
0xc51e,DEHRES17DEL01,38,4.9,30.327968,78.046106,30.367968,78.086106,15:40,0,3,1,2,4,1.0,1,1,18.0,0.05656854249493013,Fast,5.875003005817474
0x4f58,MYSRES05DEL02,25,4.1,12.323978,76.627961,12.373978,76.677961,24:05,3,2,0,0,3,1.0,1,3,20.0,0.07071067811865199,Fast,7.772241951547949
0x3647,BANGRES04DEL03,31,4.6,12.98041,77.640489,13.01041,77.670489,20:55,3,1,2,3,3,1.0,1,1,30.0,0.04242640687119446,Normal,4.657579589646204
0x3aec,RANCHIRES12DEL01,36,4.0,0.0,0.0,0.07,0.07,23:30,1,2,0,2,3,1.0,1,3,39.0,0.09899494936611666,Normal,11.007734763744619
0x62c7,RANCHIRES11DEL03,28,4.7,23.359194,85.325447,23.389194,85.355447,18:60,0,3,1,2,4,0.0,1,1,10.0,0.04242640687119446,Fast,4.528162065607132
0xaa74,RANCHIRES02DEL01,23,4.7,0.0,0.0,0.11,0.11,23:25,2,2,2,3,3,1.0,1,1,12.0,0.15556349186104046,Fast,17.29786575291325
0x4ae8,BANGRES09DEL03,31,4.8,12.934179,77.615797,12.994179,77.675797,17:30,4,3,0,2,3,1.0,1,1,26.0,0.08485281374238766,Normal,9.315729044609785
0x3c72,VADRES05DEL02,31,4.7,22.310526,73.170937,22.390526,73.250937,23:30,1,2,0,0,3,1.0,1,1,41.0,0.1131370849898477,Slow,12.116939023592712
0x951d,HYDRES08DEL02,37,4.9,17.438263,78.397865,17.568263,78.527865,22:30,2,2,1,0,3,1.0,1,3,15.0,0.183847763108511,Fast,19.975286862388522
0x3ea1,CHENRES13DEL01,32,4.9,13.027018,80.254791,13.067018,80.294791,15:05,2,0,2,2,3,1.0,1,1,30.0,0.05656854249492762,Normal,6.209476177667662
0x3ea9,BANGRES01DEL03,29,4.9,12.933284,77.615428,13.023284,77.705428,20:30,2,1,0,3,3,1.0,1,1,25.0,0.12727922061358088,Normal,13.973207156405252
0xa6ea,SURRES17DEL01,32,4.6,21.149569,72.772697,21.159569,72.782697,11:45,1,0,0,3,3,1.0,1,1,28.0,0.014142135623735673,Normal,1.5204709334108633
0xbe2b,HYDRES010DEL02,32,4.9,17.428294,78.404423,17.508294,78.484423,17:40,0,3,2,1,2,2.0,1,1,39.0,0.11313708498985524,Normal,12.29361121840287
0x20fa,PUNERES08DEL03,27,4.4,18.53408,73.89852,18.62408,73.98852,20:30,0,1,2,3,4,1.0,1,1,37.0,0.12727922061357083,Normal,13.788947117364545
0x1c22,RANCHIRES19DEL02,39,4.3,23.333017,85.3172,23.463017,85.4472,17:20,3,3,1,0,4,1.0,1,3,31.0,0.18384776310849843,Normal,19.62041929653999
0x388d,CHENRES05DEL02,39,3.7,13.058616,80.264151,13.138616,80.344151,18:25,6,3,2,0,4,1.0,1,1,34.0,0.11313708498984645,Normal,12.417687564200063
0x6da0,MYSRES15DEL03,38,4.8,12.352058,76.60665,12.382058,76.63665,20:45,0,1,0,1,3,0.0,1,1,25.0,0.04242640687119446,Normal,4.663187802146826
0x84ba,INDORES20DEL01,31,4.8,22.732225,75.874765,22.772225,75.914765,13:45,3,0,1,3,3,0.0,1,1,26.0,0.05656854249492762,Normal,6.050355980667947
0xcda8,KOCRES18DEL03,30,4.5,9.957144,76.296783,10.047144,76.386783,23:45,4,2,2,0,4,1.0,1,1,20.0,0.12727922061357083,Fast,14.045662159129527
0x3a64,SURRES20DEL02,23,4.9,21.15276,72.778059,21.20276,72.828059,22:15,0,2,1,1,3,0.0,1,1,16.0,0.07071067811865325,Fast,7.60180033473793
0x4ad1,INDORES14DEL02,33,4.8,22.761593,75.886362,22.811593,75.936362,22:50,4,2,1,2,4,1.0,1,1,13.0,0.07071067811865074,Fast,7.5620699721624804
0x5dda,PUNERES16DEL02,32,5.0,18.536718,73.830327,18.586718,73.880327,18:15,4,3,0,1,3,0.0,1,1,21.0,0.07071067811865325,Normal,7.660895664241821
0xb902,HYDRES17DEL02,36,4.6,17.451976,78.385883,17.471976,78.405883,11:45,1,0,2,0,4,1.0,1,1,30.0,0.028284271247461298,Normal,3.0734537599377685
0xe5e,BANGRES12DEL03,0,4.630110732538331,12.939496,77.625999,12.999496,77.685999,18:25,6,3,2,0,4,0.0,1,1,31.0,0.08485281374238766,Normal,9.31563208704705
0xa8bb,BANGRES01DEL01,37,4.1,12.933284,77.615428,12.973284,77.655428,13:25,3,0,0,1,3,2.0,1,1,43.0,0.05656854249492762,Slow,6.2106184931214035
0x4999,RANCHIRES13DEL01,39,4.5,23.374989,85.335486,23.414989,85.375486,14:20,3,0,1,1,3,1.0,1,1,28.0,0.05656854249491757,Normal,6.037116126732456
0x47f2,CHENRES16DEL01,33,4.9,13.049645,80.242268,13.119645,80.312268,22:45,6,2,2,2,2,1.0,1,3,28.0,0.09899494936612209,Normal,10.865776701899678
0x37be,MUMRES010DEL01,26,4.6,19.003517,72.82765,19.113517,72.93765,17:60,3,3,2,0,3,0.0,1,1,18.0,0.15556349186104218,Fast,16.83046129455743
0x89b5,BANGRES04DEL01,24,4.0,12.98041,77.640489,12.99041,77.650489,10:50,3,2,0,1,3,1.0,1,1,18.0,0.014142135623725625,Fast,1.5525569843004512
0x4c4c,MYSRES06DEL03,31,4.7,12.323994,76.626167,12.353994,76.656167,18:55,4,3,2,2,3,1.0,1,1,17.0,0.0424264068711932,Fast,4.663432062512584
0x50b2,VADRES12DEL03,33,3.7,0.0,0.0,0.09,0.09,20:30,6,1,1,3,4,1.0,1,1,33.0,0.12727922061357855,Normal,14.15280068944862
0x3806,MUMRES15DEL02,22,4.8,19.176269,72.836721,19.306269,72.966721,17:30,4,3,2,3,3,0.0,1,3,10.0,0.1838477631085085,Fast,19.880157869977552
0x2935,COIMBRES16DEL02,29,4.6,11.010375,76.95295,11.060375,77.00295,18:15,0,3,0,0,3,1.0,1,1,25.0,0.07071067811865325,Normal,7.790314135591859
0x6ffe,MYSRES01DEL03,22,4.9,12.311072,76.654878,12.341072,76.684878,17:45,6,3,0,3,3,0.0,1,1,24.0,0.04242640687119446,Normal,4.663544352411129
0x2260,MUMRES01DEL02,26,4.7,19.12663,72.829976,19.17663,72.879976,23:20,0,2,0,2,3,0.0,1,1,20.0,0.07071067811865325,Fast,7.6481792534738355
0x234d,PUNERES20DEL03,39,4.9,18.592718,73.773572,18.622718,73.803572,23:20,2,2,2,1,3,1.0,1,1,27.0,0.042426406871191945,Normal,4.59595027478907
0x22af,BANGRES08DEL03,33,5.0,12.906229,77.596791,12.936229,77.626791,20:45,0,1,1,1,4,0.0,1,1,38.0,0.04242640687119446,Normal,4.65825552423237
0x6a5f,MUMRES08DEL02,25,4.9,19.065838,72.832658,19.085838,72.852658,8:25,0,2,1,0,3,0.0,1,1,14.0,0.028284271247468833,Fast,3.0599333272414095
0x8e03,BANGRES05DEL01,38,4.6,12.970324,77.645748,13.040324,77.715748,23:20,6,2,0,1,3,1.0,1,1,25.0,0.09899494936612209,Normal,10.867473945951692
0xa1d1,INDORES06DEL03,31,4.4,22.728163,75.884212,22.758163,75.914212,20:05,0,1,1,2,3,1.0,1,1,33.0,0.04242640687119446,Normal,4.5379053231429145
0x42eb,MUMRES14DEL02,37,4.8,19.1813,72.836191,19.2013,72.856191,8:25,0,2,1,3,4,1.0,1,3,15.0,0.028284271247458786,Fast,3.058924545938562
0x2d07,CHENRES16DEL02,23,4.7,13.049645,80.242268,13.129645,80.322268,24:10,0,2,2,0,2,0.0,1,1,22.0,0.11313708498984645,Normal,12.4179077297463
0xac2e,INDORES19DEL03,35,4.8,22.745536,75.893106,22.805536,75.953106,18:35,6,3,0,0,3,1.0,1,3,31.0,0.0848528137423864,Normal,9.074821802568852
0x9598,SURRES18DEL02,35,4.5,21.149834,72.778666,21.169834,72.798666,11:35,1,0,0,1,3,1.0,1,1,29.0,0.028284271247461298,Normal,3.040891552951612
0x8421,INDORES11DEL02,32,4.3,22.751234,75.88949,22.771234,75.90949,10:10,6,2,0,2,3,1.0,1,1,22.0,0.028284271247468833,Normal,3.0250863295462396
0x28bb,HYDRES07DEL02,29,4.9,17.424114,78.347554,17.474114,78.397554,23:30,6,2,2,2,4,1.0,1,1,19.0,0.07071067811865325,Fast,7.683892680377775
0x49f2,SURRES03DEL01,35,4.0,21.186884,72.793616,21.296884,72.903616,20:30,4,1,0,1,3,1.0,1,1,34.0,0.15556349186103965,Normal,16.720582121841456
0x62bf,BANGRES01DEL02,29,4.5,12.933284,77.615428,12.953284,77.635428,9:25,0,2,0,2,3,1.0,1,1,20.0,0.028284271247468833,Fast,3.1053699758611546
0x8218,INDORES06DEL02,21,4.3,22.728163,75.884212,22.748163,75.904212,9:60,3,2,0,0,3,1.0,1,1,29.0,0.028284271247461298,Normal,3.0253210909321173
0x5415,SURRES09DEL01,26,4.8,21.175975,72.795503,21.185975,72.805503,9:35,3,2,1,3,4,0.0,1,1,18.0,0.014142135623733162,Fast,1.5203447277401048
0xa4b3,PUNERES03DEL01,32,4.9,18.554382,73.798206,18.564382,73.808206,11:40,4,0,1,3,3,1.0,1,1,22.0,0.014142135623733162,Normal,1.5321890925569548
0x25ba,INDORES03DEL02,21,4.9,22.751857,75.866699,22.881857,75.996699,18:60,4,3,2,0,2,0.0,1,3,15.0,0.1838477631085085,Fast,19.659373527443684
0x4484,BANGRES12DEL03,39,4.8,12.939496,77.625999,12.969496,77.655999,18:55,3,3,2,1,2,1.0,1,3,25.0,0.0424264068711932,Normal,4.657952854119435
0x1c2b,PUNERES12DEL02,32,4.9,18.520016,73.830547,18.570016,73.880547,18:60,6,3,0,2,3,0.0,1,3,27.0,0.0707106781186633,Normal,7.661250453808297
0x75d2,HYDRES12DEL02,20,4.9,17.429585,78.392621,17.449585,78.412621,8:45,4,2,0,2,3,1.0,3,1,12.0,0.028284271247458786,Fast,3.0736336615831137
0x9f0e,INDORES12DEL01,33,4.7,22.74806,75.8934,22.78806,75.9334,14:10,1,0,0,3,3,0.0,1,1,34.0,0.05656854249493013,Normal,6.0500335924587025
0x7de5,MYSRES19DEL02,38,4.4,12.334022,76.618203,12.354022,76.638203,10:55,2,2,0,3,3,1.0,1,4,23.0,0.028284271247470093,Normal,3.1089255711547725
0x67ec,COIMBRES09DEL03,22,4.8,11.008638,76.984311,11.068638,77.044311,20:10,4,1,2,1,4,1.0,1,1,17.0,0.08485281374237762,Fast,9.348325936764454
0x755a,INDORES15DEL03,33,4.0,22.760072,75.892574,22.790072,75.922574,19:55,2,1,0,1,3,1.0,1,1,31.0,0.042426406871191945,Normal,4.537418110277337
